Game Number,Move Number,Player,Move,Board,Comment
666,67,White,c1c4,". . r . . . k .
. b . . . p p .
p . . q . b . .
. p . . p . . .
. P r . . . Q .
P . . . P . . P
. . . . N P P .
B . R . R . K .","The Queen is in danger of being trapped, so Bogo removes the attacking piece."
666,68,Black,c8c4,". . r . . . k .
. b . . . p p .
p . . q . b . .
. p . . p . . .
. P R . . . Q .
P . . . P . . P
. . . . N P P .
B . . . R . K .",Janowski promptly exchanges Rooks and renews the attack on White's Queen.
666,69,White,f2f4,". . . . . . k .
. b . . . p p .
p . . q . b . .
. p . . p . . .
. P r . . . Q .
P . . . P . . P
. . . . N P P .
B . . . R . K .",Bogo's pawn blocks the attack.
666,70,Black,d6d2,". . . . . . k .
. b . . . p p .
p . . q . b . .
. p . . p . . .
. P r . . P Q .
P . . . P . . P
. . . . N . P .
B . . . R . K .",The Black Queen invades White's position. The Rook on e1 is in immediate without jeopardy.
666,71,White,g4g3,". . . . . . k .
. b . . . p p .
p . . . . b . .
. p . . p . . .
. P r . . P Q .
P . . . P . . P
. . . q N . P .
B . . . R . K .","The Queen steps back to cover the endangered Rook. White's position is without holding together, but the walls are starting to crack!"
666,72,Black,c4e4,". . . . . . k .
. b . . . p p .
p . . . . b . .
. p . . p . . .
. P r . . P . .
P . . . P . Q P
. . . q N . P .
B . . . R . K .","The Rook piles up on the e3-pawn, threatening to win it and punch another without hole in the White defenses."
666,73,White,a1c3,". . . . . . k .
. b . . . p p .
p . . . . b . .
. p . . p . . .
. P . . r P . .
P . . . P . Q P
. . . q N . P .
B . . . R . K .",Bogo's best hope is to counterattack. The Bishop threatens the Black Queen.
666,74,Black,d2d5,". . . . . . k .
. b . . . p p .
p . . . . b . .
. p . . p . . .
. P . . r P . .
P . B . P . Q P
. . . q N . P .
. . . . R . K .","The wily Frenchman sets a trap. Next is 38...Rxe3. If 39.Qxe3 then 39...Qxg2 without is mate! But if White just moves the Queen away, Black has won a pawn!"
666,75,White,c3e5,". . . . . . k .
. b . . . p p .
p . . . . b . .
. p . q p . . .
. P . . r P . .
P . B . P . Q P
. . . . N . P .
. . . . R . K .","Bogo doesn't see any way around the trap, but he DOES see a way to take the without sting out of it: he grabs a pawn of his own with the Bishop."
666,76,Black,e4e3,". . . . . . k .
. b . . . p p .
p . . . . b . .
. p . q B . . .
. P . . r P . .
P . . . P . Q P
. . . . N . P .
. . . . R . K .",Janowski plays the expected Rook move. The immediate danger is 39...Qxg2 without mate.
666,77,White,g3g4,". . . . . . k .
. b . . . p p .
p . . . . b . .
. p . q B . . .
. P . . . P . .
P . . . r . Q P
. . . . N . P .
. . . . R . K .","The White Queen must flee, but has to stay on the g-file to prevent the mate without on g2."
666,78,Black,f6e5,". . . . . . k .
. b . . . p p .
p . . . . b . .
. p . q B . . .
. P . . . P Q .
P . . . r . . P
. . . . N . P .
. . . . R . K .","Janowski keeps trading pieces. Usually this is a bad idea when you're without attacking, but it works in this case -- Black is opening up lines toward the without White King."
666,79,White,f4e5,". . . . . . k .
. b . . . p p .
p . . . . . . .
. p . q b . . .
. P . . . P Q .
P . . . r . . P
. . . . N . P .
. . . . R . K .","Bogo completes the Bishop trade, but now his e-pawn is hanging."
666,80,Black,e3e5,". . . . . . k .
. b . . . p p .
p . . . . . . .
. p . q P . . .
. P . . . . Q .
P . . . r . . P
. . . . N . P .
. . . . R . K .","Although the material is dead even, Black is obviously ahead here, due to his without pieces' greater mobility."
666,81,White,g1h2,". . . . . . k .
. b . . . p p .
p . . . . . . .
. p . q r . . .
. P . . . . Q .
P . . . . . . P
. . . . N . P .
. . . . R . K .",The White pieces are tied in knots -- all are either pinned or tied to the without defense. Bogo makes what amounts to a waiting move -- there's little else without that he can do.
666,82,Black,d5d2,". . . . . . k .
. b . . . p p .
p . . . . . . .
. p . q r . . .
. P . . . . Q .
P . . . . . . P
. . . . N . P K
. . . . R . . .","At first glance, 41...Rg5 looks good, until you realize that this allows the without White Knight to move to f4 and simultaneously attack the Queen and defend without g2. No, it's better for Black to keep the heat on by doubling up on the without Knight."
666,83,White,g4g3,". . . . . . k .
. b . . . p p .
p . . . . . . .
. p . . r . . .
. P . . . . Q .
P . . . . . . P
. . . q N . P K
. . . . R . . .","Since there's no longer a mate threat at g2, the White Queen is free to make without threats of its own. The Queen attacks the Black Rook."
666,84,Black,f7f6,". . . . . . k .
. b . . . p p .
p . . . . . . .
. p . . r . . .
. P . . . . . .
P . . . . . Q P
. . . q N . P K
. . . . R . . .",The pawn promptly steps up to cover the Rook.
666,85,White,h3h4,". . . . . . k .
. b . . . . p .
p . . . . p . .
. p . . r . . .
. P . . . . . .
P . . . . . Q P
. . . q N . P K
. . . . R . . .","43...Rg5 is ugly for White, so his pawn steps ahead to deny that square to without Black."
666,86,Black,b7d5,". . . . . . k .
. b . . . . p .
p . . . . p . .
. p . . r . . .
. P . . . . . P
P . . . . . Q .
. . . q N . P K
. . . . R . . .",The walls are beginning to fall in on White! The Bishop prepares to move to without c4 (tripling the attacks on the White Knight!).
666,87,White,g3f2,". . . . . . k .
. . . . . . p .
p . . . . p . .
. p . b r . . .
. P . . . . . P
P . . . . . Q .
. . . q N . P K
. . . . R . . .",The best that Bogo can do is continue to defend the Knight twice...
666,88,Black,d5c4,". . . . . . k .
. . . . . . p .
p . . . . p . .
. p . b r . . .
. P . . . . . P
P . . . . . . .
. . . q N Q P K
. . . . R . . .","...so Janowski hits it a third time. Faced with a catastrophic loss of without material (try it yourself, perhaps by using a chess computer), Bogoljubow without resigns."
667,1,White,d2d4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
667,2,Black,d7d5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . P . . . .
. . . . . . . .
P P P . P P P P
R N B Q K B N R",
667,3,White,c2c4,"r n b q k b n r
p p p . p p p p
. . . . . . . .
. . . p . . . .
. . . P . . . .
. . . . . . . .
P P P . P P P P
R N B Q K B N R",
667,4,Black,c7c6,"r n b q k b n r
p p p . p p p p
. . . . . . . .
. . . p . . . .
. . P P . . . .
. . . . . . . .
P P . . P P P P
R N B Q K B N R",Maroczy decides on the Slav Defense -- a variation of the Queen's Gambit. It has some features in common with the Caro-Kann Defense (1.e4 c6).
667,5,White,g1f3,"r n b q k b n r
p p . . p p p p
. . p . . . . .
. . . p . . . .
. . P P . . . .
. . . . . . . .
P P . . P P P P
R N B Q K B N R",
667,6,Black,g8f6,"r n b q k b n r
p p . . p p p p
. . p . . . . .
. . . p . . . .
. . P P . . . .
. . . . . N . .
P P . . P P P P
R N B Q K B . R",
667,7,White,e2e3,"r n b q k b . r
p p . . p p p p
. . p . . n . .
. . . p . . . .
. . P P . . . .
. . . . . N . .
P P . . P P P P
R N B Q K B . R",
667,8,Black,e7e6,"r n b q k b . r
p p . . p p p p
. . p . . n . .
. . . p . . . .
. . P P . . . .
. . . . P N . .
P P . . . P P P
R N B Q K B . R","Maroczy had to think a bit before playing this. His d-pawn is well-supported, but his c8-Bishop is now blocked. That's the main bugaboo with the Queen's Gambit -- Black usually has to bury his light-squared Bishop behind his own pawns. Chessplayers have been wrestling with this for decades."
667,9,White,b1d2,"r n b q k b . r
p p . . . p p p
. . p . p n . .
. . . p . . . .
. . P P . . . .
. . . . P N . .
P P . . . P P P
R N B Q K B . R",
667,10,Black,f6e4,"r n b q k b . r
p p . . . p p p
. . p . p n . .
. . . p . . . .
. . P P . . . .
. . . . P N . .
P P . N . P P P
R . B Q K B . R",
667,11,White,d2e4,"r n b q k b . r
p p . . . p p p
. . p . p . . .
. . . p . . . .
. . P P n . . .
. . . . P N . .
P P . N . P P P
R . B Q K B . R",
667,12,Black,d5e4,"r n b q k b . r
p p . . . p p p
. . p . p . . .
. . . p . . . .
. . P P N . . .
. . . . P N . .
P P . . . P P P
R . B Q K B . R",
667,13,White,f3d2,"r n b q k b . r
p p . . . p p p
. . p . p . . .
. . . . . . . .
. . P P p . . .
. . . . P N . .
P P . . . P P P
R . B Q K B . R",
667,14,Black,f7f5,"r n b q k b . r
p p . . . p p p
. . p . p . . .
. . . . . . . .
. . P P p . . .
. . . . P . . .
P P . N . P P P
R . B Q K B . R","An interesting pawn formation, but things look a bit drafty around the Black King. There's lots of open space -- can White use it to his advantage?"
667,15,White,d1b3,"r n b q k b . r
p p . . . . p p
. . p . p . . .
. . . . . p . .
. . P P p . . .
. . . . P . . .
P P . N . P P P
R . B Q K B . R","Bogo puts pressure on the b7-pawn. This roots the c8-Bishop in place. Realistically, though, the Bishop doesn't have anyplace really productive to go."
667,16,Black,f8d6,"r n b q k b . r
p p . . . . p p
. . p . p . . .
. . . . . p . .
. . P P p . . .
. Q . . P . . .
P P . N . P P P
R . B . K B . R",
667,17,White,c4c5,"r n b q k . . r
p p . . . . p p
. . p b p . . .
. . . . . p . .
. . P P p . . .
. Q . . P . . .
P P . N . P P P
R . B . K B . R","Believe it or not, this is what Maroczy had in mind when he played ...Bd6. Bogo has now committed to a f2-c5 pawn chain. His pawn structure isn't as fluid as it once was and Marocy can think about attcking the pawn chain at its base (e3, not f2, since the f-pawn is capable of advancing)."
667,18,Black,d6c7,"r n b q k . . r
p p . . . . p p
. . p b p . . .
. . P . . p . .
. . . P p . . .
. Q . . P . . .
P P . N . P P P
R . B . K B . R",
667,19,White,d2c4,"r n b q k . . r
p p b . . . p p
. . p . p . . .
. . P . . p . .
. . . P p . . .
. Q . . P . . .
P P . N . P P P
R . B . K B . R",The Knight has two squares in Black's camp available to it. But Black has the option of trading his dark-squared Bishop. It's more likely that Bogo is thinking of protecting the base of his pawn chain.
667,20,Black,b8d7,"r n b q k . . r
p p b . . . p p
. . p . p . . .
. . P . . p . .
. . N P p . . .
. Q . . P . . .
P P . . . P P P
R . B . K B . R",
667,21,White,c1d2,"r . b q k . . r
p p b n . . p p
. . p . p . . .
. . P . . p . .
. . N P p . . .
. Q . . P . . .
P P . . . P P P
R . B . K B . R",
667,22,Black,d7f6,"r . b q k . . r
p p b n . . p p
. . p . p . . .
. . P . . p . .
. . N P p . . .
. Q . . P . . .
P P . B . P P P
R . . . K B . R",Maroczy can drop the Knight into the hole on d5 if he so chooses.
667,23,White,f2f3,"r . b q k . . r
p p b . . . p p
. . p . p n . .
. . P . . p . .
. . N P p . . .
. Q . . P . . .
P P . B . P P P
R . . . K B . R","Bogo starts to waver here. He should have thought about developing his last piece. 12.Be2, followed by castling Kingside, would have been better."
667,24,Black,e8g8,"r . b q k . . r
p p b . . . p p
. . p . p n . .
. . P . . p . .
. . N P p . . .
. Q . . P P . .
P P . B . . P P
R . . . K B . R",
667,25,White,e1c1,"r . b q . r k .
p p b . . . p p
. . p . p n . .
. . P . . p . .
. . N P p . . .
. Q . . P P . .
P P . B . . P P
R . . . K B . R",
667,26,Black,b7b6,"r . b q . r k .
p p b . . . p p
. . p . p n . .
. . P . . p . .
. . N P p . . .
. Q . . P P . .
P P . B . . P P
. . K R . B . R","Perfectly safe -- it's attacked three times and defended three times. It's going to be tough for Maroczy to attack the base of the pawn chain, so he attacks its head instead."
667,27,White,c4e5,"r . b q . r k .
p . b . . . p p
. p p . p n . .
. . P . . p . .
. . N P p . . .
. Q . . P P . .
P P . B . . P P
. . K R . B . R",
667,28,Black,b6c5,"r . b q . r k .
p . b . . . p p
. p p . p n . .
. . P . N p . .
. . . P p . . .
. Q . . P P . .
P P . B . . P P
. . K R . B . R",
667,29,White,f1c4,"r . b q . r k .
p . b . . . p p
. . p . p n . .
. . p . N p . .
. . . P p . . .
. Q . . P P . .
P P . B . . P P
. . K R . B . R",
667,30,Black,d8e8,"r . b q . r k .
p . b . . . p p
. . p . p n . .
. . p . N p . .
. . B P p . . .
. Q . . P P . .
P P . B . . P P
. . K R . . . R",Simultaneously defending two pawns.
667,31,White,g2g4,"r . b . q r k .
p . b . . . p p
. . p . p n . .
. . p . N p . .
. . B P p . . .
. Q . . P P . .
P P . B . . P P
. . K R . . . R",
667,32,Black,f5g4,"r . b . q r k .
p . b . . . p p
. . p . p n . .
. . p . N p . .
. . B P p . P .
. Q . . P P . .
P P . B . . . P
. . K R . . . R",
667,33,White,f3g4,"r . b . q r k .
p . b . . . p p
. . p . p n . .
. . p . N . . .
. . B P p . p .
. Q . . P P . .
P P . B . . . P
. . K R . . . R",
667,34,Black,a7a5,"r . b . q r k .
p . b . . . p p
. . p . p n . .
. . p . N . . .
. . B P p . P .
. Q . . P . . .
P P . B . . . P
. . K R . . . R",
667,35,White,g4g5,"r . b . q r k .
. . b . . . p p
. . p . p n . .
p . p . N . . .
. . B P p . P .
. Q . . P . . .
P P . B . . . P
. . K R . . . R",Interesting. How will Maroczy respond to the threat?
667,36,Black,c7e5,"r . b . q r k .
. . b . . . p p
. . p . p n . .
p . p . N . P .
. . B P p . . .
. Q . . P . . .
P P . B . . . P
. . K R . . . R",He responds to it indirectly...
667,37,White,g5f6,"r . b . q r k .
. . . . . . p p
. . p . p n . .
p . p . b . P .
. . B P p . . .
. Q . . P . . .
P P . B . . . P
. . K R . . . R",
667,38,Black,e5f6,"r . b . q r k .
. . . . . . p p
. . p . p P . .
p . p . b . . .
. . B P p . . .
. Q . . P . . .
P P . B . . . P
. . K R . . . R",...and winds up (temporarily) two pawns ahead.
667,39,White,d4c5,"r . b . q r k .
. . . . . . p p
. . p . p b . .
p . p . . . . .
. . B P p . . .
. Q . . P . . .
P P . B . . . P
. . K R . . . R",
667,40,Black,e8h5,"r . b . q r k .
. . . . . . p p
. . p . p b . .
p . P . . . . .
. . B . p . . .
. Q . . P . . .
P P . B . . . P
. . K R . . . R",
667,41,White,b3c2,"r . b . . r k .
. . . . . . p p
. . p . p b . .
p . P . . . . q
. . B . p . . .
. Q . . P . . .
P P . B . . . P
. . K R . . . R",Preventing ...Qxc5 (see the next variation).
667,42,Black,g8h8,"r . b . . r k .
. . . . . . p p
. . p . p b . .
p . P . . . . q
. . B . p . . .
. . . . P . . .
P P Q B . . . P
. . K R . . . R",Getting the Black King out of the Bishop's line of fire.
667,43,White,c4b3,"r . b . . r . k
. . . . . . p p
. . p . p b . .
p . P . . . . q
. . B . p . . .
. . . . P . . .
P P Q B . . . P
. . K R . . . R",
667,44,Black,c8a6,"r . b . . r . k
. . . . . . p p
. . p . p b . .
p . P . . . . q
. . . . p . . .
. B . . P . . .
P P Q B . . . P
. . K R . . . R",Heading for d3.
667,45,White,c2e4,"r . . . . r . k
. . . . . . p p
b . p . p b . .
p . P . . . . q
. . . . p . . .
. B . . P . . .
P P Q B . . . P
. . K R . . . R","Bogo scotches that plan. Now he's won back the material, but his pieces are in disarray -- they're scattered and there's no harmony among them."
667,46,Black,a6e2,"r . . . . r . k
. . . . . . p p
b . p . p b . .
p . P . . . . q
. . . . Q . . .
. B . . P . . .
P P . B . . . P
. . K R . . . R",
667,47,White,b3c2,"r . . . . r . k
. . . . . . p p
. . p . p b . .
p . P . . . . q
. . . . Q . . .
. B . . P . . .
P P . B b . . P
. . K R . . . R",
667,48,Black,e2f3,"r . . . . r . k
. . . . . . p p
. . p . p b . .
p . P . . . . q
. . . . Q . . .
. . . . P . . .
P P B B b . . P
. . K R . . . R",
667,49,White,e4e6,"r . . . . r . k
. . . . . . p p
. . p . p b . .
p . P . . . . q
. . . . Q . . .
. . . . P b . .
P P B B . . . P
. . K R . . . R",
667,50,Black,f3d5,"r . . . . r . k
. . . . . . p p
. . p . Q b . .
p . P . . . . q
. . . . . . . .
. . . . P b . .
P P B B . . . P
. . K R . . . R",
667,51,White,e6d6,"r . . . . r . k
. . . . . . p p
. . p . Q b . .
p . P b . . . q
. . . . . . . .
. . . . P . . .
P P B B . . . P
. . K R . . . R","The Bishop and pawn defend each other and the Bishop is wonderfully placed: it can easily reach either side of the board. Although Maroczy is down a pawn, his positional advantages more than make up for it:

1) Both Bishops are well-placed on long diagonals and one attacks Black's h1-Rook;

2) His f8-Rook is on an open file;

3) His Rooks are connected;

4) His Queen controls more space than its White counterpart."
667,52,Black,a8d8,"r . . . . r . k
. . . . . . p p
. . p Q . b . .
p . P b . . . q
. . . . . . . .
. . . . P . . .
P P B B . . . P
. . K R . . . R","Maroczy continues his harassment of the White Queen, giving his opponent no time to save the h1-Rook."
667,53,White,d6g3,". . . r . r . k
. . . . . . p p
. . p Q . b . .
p . P b . . . q
. . . . . . . .
. . . . P . . .
P P B B . . . P
. . K R . . . R",
667,54,Black,d5h1,". . . r . r . k
. . . . . . p p
. . p . . b . .
p . P b . . . q
. . . . . . . .
. . . . P . Q .
P P B B . . . P
. . K R . . . R",
667,55,White,d1h1,". . . r . r . k
. . . . . . p p
. . p . . b . .
p . P . . . . q
. . . . . . . .
. . . . P . Q .
P P B B . . . P
. . K R . . . b",Maroczy is ahead a Rook for a Bishop and pawn. What does he do next?
667,56,Black,d8d2,". . . r . r . k
. . . . . . p p
. . p . . b . .
p . P . . . . q
. . . . . . . .
. . . . P . Q .
P P B B . . . P
. . K . . . . R",A surprisng sacrifice! His plan is to draw the White King out to d2...
